"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"13150","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","142","Found 'DU'-anomaly for variable 'destinationStateGroups' (lines '142'-'239').","Controversial Rules","DataflowAnomalyAnalysis"
"13151","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","142","Local variable 'destinationStateGroups' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"13152","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","144","Found 'DU'-anomaly for variable 'analysisSettings' (lines '144'-'239').","Controversial Rules","DataflowAnomalyAnalysis"
"13153","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","144","Local variable 'analysisSettings' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"13154","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","146","Found 'DU'-anomaly for variable 'sPlaces' (lines '146'-'239').","Controversial Rules","DataflowAnomalyAnalysis"
"13155","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","147","Found 'DU'-anomaly for variable 'sTransitions' (lines '147'-'239').","Controversial Rules","DataflowAnomalyAnalysis"
"13156","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","160","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"13157","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","167","Found 'DD'-anomaly for variable 'statusMesg' (lines '167'-'227').","Controversial Rules","DataflowAnomalyAnalysis"
"13158","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","167","Found 'DU'-anomaly for variable 'statusMesg' (lines '167'-'239').","Controversial Rules","DataflowAnomalyAnalysis"
"13159","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","170","Avoid using if...else statements without curly braces","Braces Rules","IfElseStmtsMustUseBraces"
"13160","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","172","Avoid if (x != y) ..; else ..;","Design Rules","ConfusingTernary"
"13161","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","173","Avoid using if...else statements without curly braces","Braces Rules","IfElseStmtsMustUseBraces"
"13162","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","173","Prefer StringBuffer over += for concatenating strings","Optimization Rules","UseStringBufferForStringAppends"
"13163","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","201","Avoid unused local variables such as 'translator'.","Unused Code Rules","UnusedLocalVariable"
"13164","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","201","Found 'DU'-anomaly for variable 'translator' (lines '201'-'239').","Controversial Rules","DataflowAnomalyAnalysis"
"13165","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","2","212","System.out.print is used","Java Logging Rules","SystemPrintln"
"13166","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","2","214","System.out.print is used","Java Logging Rules","SystemPrintln"
"13167","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","252","Parameter 'event' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"13168","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","252","The method 'actionPerformed' has a Cyclomatic Complexity of 13.","Code Size Rules","CyclomaticComplexity"
"13169","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","267","Found 'DD'-anomaly for variable 'removeList' (lines '267'-'274').","Controversial Rules","DataflowAnomalyAnalysis"
"13170","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","267","Found 'DD'-anomaly for variable 'removeList' (lines '267'-'279').","Controversial Rules","DataflowAnomalyAnalysis"
"13171","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","267","Found 'DD'-anomaly for variable 'removeList' (lines '267'-'282').","Controversial Rules","DataflowAnomalyAnalysis"
"13172","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","267","Found 'DU'-anomaly for variable 'removeList' (lines '267'-'310').","Controversial Rules","DataflowAnomalyAnalysis"
"13173","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","270","Avoid variables with short names like i","Naming Rules","ShortVariable"
"13174","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","270","Avoid variables with short names like j","Naming Rules","ShortVariable"
"13175","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","270","Avoid variables with short names like k","Naming Rules","ShortVariable"
"13176","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","270","Found 'DD'-anomaly for variable 'i' (lines '270'-'271').","Controversial Rules","DataflowAnomalyAnalysis"
"13177","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","273","Avoid using while statements without curly braces","Braces Rules","WhileLoopsMustUseBraces"
"13178","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","274","Found 'DD'-anomaly for variable 'removeList' (lines '274'-'274').","Controversial Rules","DataflowAnomalyAnalysis"
"13179","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","274","Found 'DD'-anomaly for variable 'removeList' (lines '274'-'279').","Controversial Rules","DataflowAnomalyAnalysis"
"13180","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","276","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"13181","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","279","Found 'DD'-anomaly for variable 'removeList' (lines '279'-'274').","Controversial Rules","DataflowAnomalyAnalysis"
"13182","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","279","Found 'DD'-anomaly for variable 'removeList' (lines '279'-'279').","Controversial Rules","DataflowAnomalyAnalysis"
"13183","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","279","Found 'DD'-anomaly for variable 'removeList' (lines '279'-'282').","Controversial Rules","DataflowAnomalyAnalysis"
"13184","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","279","Found 'DU'-anomaly for variable 'removeList' (lines '279'-'310').","Controversial Rules","DataflowAnomalyAnalysis"
"13185","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","281","Avoid using while statements without curly braces","Braces Rules","WhileLoopsMustUseBraces"
"13186","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","282","Found 'DD'-anomaly for variable 'removeList' (lines '282'-'282').","Controversial Rules","DataflowAnomalyAnalysis"
"13187","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","282","Found 'DU'-anomaly for variable 'removeList' (lines '282'-'310').","Controversial Rules","DataflowAnomalyAnalysis"
"13188","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","286","Avoid using for statements without curly braces","Braces Rules","ForLoopsMustUseBraces"
"13189","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","298","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"13190","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","320","This statement may have some unnecessary parentheses","Controversial Rules","UnnecessaryParentheses"
"13191","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","402","Parameter 'states' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"13192","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","405","Found 'DD'-anomaly for variable 'names' (lines '405'-'408').","Controversial Rules","DataflowAnomalyAnalysis"
"13193","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","407","Avoid using for statements without curly braces","Braces Rules","ForLoopsMustUseBraces"
"13194","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","408","Found 'DD'-anomaly for variable 'names' (lines '408'-'408').","Controversial Rules","DataflowAnomalyAnalysis"
"13195","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","430","This statement may have some unnecessary parentheses","Controversial Rules","UnnecessaryParentheses"
"13196","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","478","Avoid using implementation types like 'ArrayList'; use the interface instead","Type Resolution Rules","LooseCoupling"
"13197","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","478","Avoid using implementation types like 'ArrayList'; use the interface instead","Type Resolution Rules","LooseCoupling"
"13198","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","478","Parameter 'statesList' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"13199","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","489","Avoid using for statements without curly braces","Braces Rules","ForLoopsMustUseBraces"
"13200","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","492","A method should have only one exit point, and that should be the last statement in the method","Controversial Rules","OnlyOneReturn"
"13201","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","496","Avoid using if...else statements without curly braces","Braces Rules","IfElseStmtsMustUseBraces"
"13202","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","508","Found 'DU'-anomaly for variable 'method' (lines '508'-'530').","Controversial Rules","DataflowAnomalyAnalysis"
"13203","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","513","Unnecessary wrapper object creation","Optimization Rules","UnnecessaryWrapperObjectCreation"
"13204","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","514","Unnecessary wrapper object creation","Optimization Rules","UnnecessaryWrapperObjectCreation"
"13205","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","515","Found 'DU'-anomaly for variable 'stepT' (lines '515'-'530').","Controversial Rules","DataflowAnomalyAnalysis"
"13206","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","5","517","Found 'DU'-anomaly for variable 'numProcessors' (lines '517'-'530').","Controversial Rules","DataflowAnomalyAnalysis"
"13207","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","521","A method should have only one exit point, and that should be the last statement in the method","Controversial Rules","OnlyOneReturn"
"13208","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","521","Avoid using if...else statements without curly braces","Braces Rules","IfElseStmtsMustUseBraces"
"13209","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","523","A method should have only one exit point, and that should be the last statement in the method","Controversial Rules","OnlyOneReturn"
"13210","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","523","Avoid using if...else statements without curly braces","Braces Rules","IfElseStmtsMustUseBraces"
"13211","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","556","Avoid unnecessary comparisons in boolean expressions","Design Rules","SimplifyBooleanExpressions"
"13212","pipe.modules.tagged","src/pipe/modules/tagged/TaggedModule.java","3","556","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"13213","pipe.modules.tagged","src/pipe/modules/tagged/TransMod.java","3","23","The class 'TransMod' has a Cyclomatic Complexity of 4 (Highest = 25).","Code Size Rules","CyclomaticComplexity"
"13214","pipe.modules.tagged","src/pipe/modules/tagged/TransMod.java","3","24","This class has too many methods, consider refactoring it.","Code Size Rules","TooManyMethods"
"13215","pipe.modules.tagged","src/pipe/modules/tagged/TransMod.java","3","25","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"13216","pipe.modules.tagged","src/pipe/modules/tagged/TransMod.java","3","25","Private field 'places' could be made final; it is only initialized in the declaration or constructor.","Design Rules","ImmutableField"
"13217","pipe.modules.tagged","src/pipe/modules/tagged/TransMod.java","3","26","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
